date,temperature,humidity,luminosity
2020-12-02 16:20:03.377,21.8,17.1,45
2020-12-02 16:20:01.104,21.9,17.2,45
2020-12-02 16:19:58.826,21.8,17.1,46
2020-12-02 16:19:56.548,21.9,17.2,52
2020-12-02 16:19:54.271,21.8,17.1,50
2020-12-02 16:19:51.993,21.9,17.1,45
2020-12-02 16:19:49.720,21.9,17.1,46
2020-12-02 16:19:47.442,21.9,17.2,45
2020-12-02 16:19:45.165,21.9,17.2,45
2020-12-02 16:19:42.887,21.9,17.2,45
2020-12-02 16:19:40.609,21.9,17.2,45
2020-12-02 16:19:38.337,21.8,17.1,40
2020-12-02 16:19:36.058,21.9,17.2,41
